,1,2,5,10,20,30
2000-01-31,2.337,2.262,3.0564999999999998,3.4789999999999996,3.5595000000000003,3.7224999999999997
2000-02-29,2.552,2.477,3.1155,3.469,3.496,3.6054999999999997
2000-03-31,2.5000000000000004,2.4250000000000003,2.9014999999999995,3.2159999999999997,3.246,3.3585
2000-04-28,2.6780000000000004,2.603,3.0345000000000004,3.2770000000000006,3.291000000000001,3.3874999999999997
2000-05-31,3.0610000000000004,2.986,3.1665,3.2209999999999996,3.2295000000000003,3.3204999999999996
2000-06-30,3.012000000000001,2.9370000000000007,3.1155,3.262,3.276500000000001,3.3735000000000004
2000-07-31,3.166,3.0909999999999997,3.179500000000001,3.2499999999999996,3.2485000000000004,3.329500000000001
2000-08-31,3.27,3.195,3.3004999999999995,3.3489999999999998,3.3014999999999994,3.3364999999999996
2000-09-29,3.1300000000000003,3.055,3.1555,3.297,3.3360000000000007,3.4575
2000-10-31,3.1650000000000005,3.0900000000000003,3.1414999999999997,3.2889999999999993,3.3505,3.4945
2000-11-30,2.9099999999999997,2.8349999999999995,2.9035,3.0770000000000004,3.1715000000000004,3.3485
2000-12-29,2.507,2.432,2.5975,2.942999999999999,3.0740000000000003,3.2875
2001-01-31,2.3410000000000006,2.2660000000000005,2.4885,2.8729999999999998,3.0225000000000004,3.2545000000000006
2001-02-28,2.369,2.294,2.4665,2.8539999999999996,3.0085,3.2454999999999994
2001-03-30,2.1439999999999997,2.0689999999999995,2.3585000000000003,2.8030000000000004,2.9870000000000005,3.2535000000000003
2001-04-30,2.64,2.565,2.7725,3.105,3.2430000000000008,3.4635000000000002
2001-05-31,2.376,2.3009999999999997,2.6994999999999996,3.225,3.353,3.5635
2001-06-29,2.267,2.1919999999999997,2.5985000000000005,3.1870000000000007,3.3345000000000007,3.5645000000000002
2001-07-31,2.102,2.0269999999999997,2.3905000000000003,2.958999999999999,3.0894999999999997,3.3024999999999998
2001-08-31,1.8780000000000006,1.8030000000000004,2.1805000000000003,2.837,3.0045000000000006,3.2545000000000006
2001-09-28,1.5360000000000005,1.4610000000000003,1.9665,2.8239999999999994,3.0290000000000004,3.3165
2001-10-31,1.1439999999999997,1.0689999999999995,1.6035000000000004,2.4139999999999993,2.573,2.8145000000000002
2001-11-30,1.3530000000000002,1.278,1.8435000000000006,2.5819999999999994,2.6975000000000002,2.8954999999999997
2001-12-31,1.5500000000000003,1.475,2.2245,2.9360000000000004,2.9885000000000006,3.1235000000000004
2002-01-31,1.9418333333333333,1.8635000000000002,2.46625,2.878083333333333,2.9085000000000005,3.0217500000000004
2002-02-28,1.9096666666666664,1.8279999999999994,2.435,2.903166666666666,2.9530000000000003,3.086
2002-03-29,2.2775000000000003,2.1925000000000003,2.8207499999999994,3.18625,3.2104999999999997,3.318249999999999
2002-04-30,2.026333333333334,1.9380000000000006,2.5955000000000004,3.060333333333334,3.1125,3.2485
2002-05-31,2.1771666666666665,2.0854999999999997,2.68125,3.093416666666666,3.1219999999999994,3.23475
2002-06-28,1.862,1.767,2.368,2.8775,2.8905,2.9879999999999995
2002-07-31,1.4848333333333334,1.3864999999999998,2.07475,2.671583333333333,2.7270000000000003,2.8672500000000003
2002-08-30,1.3126666666666664,1.2109999999999999,1.8405,2.452666666666667,2.524,2.6804999999999994
2002-09-30,0.9155000000000002,0.8105000000000002,1.4242500000000002,2.16675,2.327,2.572750000000001
2002-10-31,0.9713333333333334,0.863,1.5099999999999998,2.4068333333333336,2.5245,2.7279999999999993
2002-11-29,0.9261666666666666,0.8144999999999998,1.5217500000000004,2.3599166666666664,2.475,2.67625
2002-12-31,0.6399999999999997,0.5249999999999999,1.2194999999999996,2.078,2.2175,2.4435
2003-01-31,0.5198333333333336,0.40149999999999997,1.09625,1.9330833333333328,2.0915,2.33675
2003-02-28,0.24066666666666636,0.11899999999999977,0.7999999999999998,1.7821666666666665,2.0164999999999997,2.3380000000000005
2003-03-31,0.5164999999999997,0.39149999999999974,0.99275,1.8552499999999998,2.0839999999999996,2.4002499999999998
2003-04-30,0.4773333333333336,0.3490000000000002,0.9855,1.8593333333333337,2.0835000000000004,2.3955
2003-05-30,0.1581666666666668,0.026500000000000412,0.5762499999999999,1.4764166666666672,1.7525,2.1167499999999997
2003-06-30,0.13099999999999978,-0.004000000000000448,0.6460000000000004,1.6085000000000003,1.8719999999999999,2.224
2003-07-31,0.49483333333333324,0.35650000000000004,1.12175,1.9915833333333337,2.2349999999999994,2.5672499999999996
2003-08-29,0.6146666666666669,0.4730000000000003,1.1515,1.9426666666666668,2.1399999999999997,2.4265
2003-09-30,0.2104999999999997,0.06549999999999967,0.8352499999999998,1.7867500000000005,2.0380000000000007,2.37875
2003-10-31,0.5733333333333333,0.4249999999999998,1.3850000000000002,2.062833333333333,2.2455000000000003,2.5180000000000002
2003-11-28,0.7041666666666666,0.5525000000000002,1.5317500000000002,2.203916666666667,2.3605000000000005,2.60725
2003-12-31,0.3999999999999999,0.2450000000000001,1.2864999999999998,2.0569999999999995,2.2405,2.5145000000000004
2004-01-30,0.5188333333333333,0.36050000000000004,1.1832500000000001,1.9920833333333334,2.1944999999999997,2.4877499999999997
2004-02-27,0.19766666666666666,0.03600000000000003,0.8860000000000001,1.8291666666666666,2.0754999999999995,2.413
2004-03-31,0.06550000000000011,-0.09949999999999992,0.72675,1.8062500000000004,2.0159999999999996,2.3172499999999996
2004-04-30,0.35733333333333306,0.18900000000000006,1.0375,2.0633333333333335,2.2264999999999993,2.4814999999999996
2004-05-31,0.5291666666666668,0.35749999999999993,1.24125,2.1204166666666664,2.282,2.53575
2004-06-30,0.8109999999999999,0.6360000000000001,1.2089999999999996,2.1475,2.2725,2.49
2004-07-30,0.7399999999999998,0.6349999999999998,1.1219999999999999,2.06,2.23,2.42
2004-08-31,0.5390000000000001,0.5115000000000003,1.1235000000000004,1.9249999999999998,2.0900000000000003,2.3500000000000005
2004-09-30,0.45899999999999963,0.44149999999999956,1.0339999999999998,1.8119999999999998,2.0140000000000002,2.2860000000000005
2004-10-29,0.28500000000000014,0.23499999999999988,0.8260000000000005,1.6789999999999998,1.891,2.1505000000000005
2004-11-30,0.16599999999999993,0.15600000000000014,0.7450000000000001,1.6735000000000002,1.8715000000000002,2.0869999999999997
2004-12-31,0.31099999999999994,0.23599999999999977,0.7264999999999997,1.536,1.6980000000000008,1.9425000000000003
2005-01-31,0.48,0.3599999999999999,0.7689999999999997,1.4620000000000002,1.584,1.7410000000000005
2005-02-28,0.766,0.6660000000000001,0.9875000000000003,1.65,1.7730000000000006,1.9260000000000002
2005-03-31,0.6374999999999997,0.44899999999999984,1.0130000000000003,1.6,1.7465000000000002,1.9300000000000002
2005-04-29,0.1974999999999998,0.0974999999999997,0.6919999999999997,1.42,1.6305000000000005,1.8060000000000005
2005-05-31,-0.004999999999999893,0.01200000000000001,0.6040000000000005,1.4450000000000003,1.6355,1.8229999999999995
2005-06-30,0.12199999999999989,0.041999999999999815,0.516,1.3210000000000002,1.5534999999999997,1.7759999999999998
2005-07-29,0.2929999999999999,0.17799999999999994,0.6240000000000001,1.2839999999999998,1.5470000000000002,1.71
2005-08-31,0.20819999999999972,0.11699999999999999,0.56,1.2239999999999998,1.4014999999999995,1.6189999999999998
2005-09-30,0.09189999999999987,0.10499999999999998,0.6310000000000002,1.1724999999999999,1.3504999999999998,1.5185
2005-10-31,0.5469999999999997,0.5169999999999999,0.9089999999999998,1.4245,1.5845000000000002,1.7395
2005-11-30,0.7984999999999998,0.7860999999999998,1.064,1.5035000000000003,1.6635000000000004,1.8410000000000002
2005-12-30,1.0489999999999997,0.9849999999999997,1.1231,1.4394999999999998,1.5107999999999997,1.6176999999999997
2006-01-31,1.144,0.8595000000000002,1.161,1.5410000000000004,1.6375000000000002,1.774
2006-02-28,1.1191,1.061,1.2610000000000001,1.565,1.6885,1.7970000000000002
2006-03-31,1.2210999999999999,1.2618999999999998,1.4816999999999996,1.9039999999999995,2.0109999999999992,2.103
2006-04-28,1.0240000000000005,1.1561000000000003,1.6976999999999998,2.0695,2.1975,2.2977
2006-05-31,0.9828000000000001,1.0930000000000004,1.4983,1.9380000000000002,2.1180000000000003,2.303
2006-06-30,1.327,1.347,1.6760000000000002,2.0535000000000005,2.226000000000001,2.3460000000000005
2006-07-31,1.198,1.2569999999999997,1.5659999999999998,1.9220000000000002,2.0455000000000005,2.2245
2006-08-31,1.2245,1.2739999999999996,1.467,1.7894999999999999,1.8889999999999998,2.0435000000000003
2006-09-29,1.4619999999999997,1.5579999999999998,1.605,1.7845,1.8335000000000004,1.9545
2006-10-31,1.5374000000000003,1.645,1.7488000000000001,1.8623000000000003,1.8783000000000003,1.9578000000000002
2006-11-30,1.5381999999999998,1.6088999999999998,1.6618,1.7692999999999999,1.7960000000000007,1.8908
2006-12-29,1.6099999999999999,1.7510000000000003,1.8640000000000008,2.002,2.045,2.1399999999999997
2007-01-31,1.9766,1.9047999999999998,1.9647000000000001,2.1306000000000003,2.1460000000000004,2.235
2007-02-28,1.9677999999999998,1.8996,1.8776000000000002,1.9984000000000002,2.0322999999999998,2.1231999999999993
2007-03-30,2.0092,1.8920999999999997,1.9710000000000005,2.1171999999999995,2.2085999999999997,2.3221999999999996
2007-04-30,1.9115000000000006,1.9756000000000005,2.0881999999999996,2.2337000000000002,2.3007,2.4008000000000003
2007-05-31,2.1841,2.2044,2.2548999999999997,2.3312,2.3682,2.4505000000000003
2007-06-29,2.2988999999999997,2.3152999999999997,2.3964999999999996,2.4874,2.5235000000000003,2.5986
2007-07-31,2.374,2.306,2.284,2.3490000000000006,2.3814999999999995,2.485
2007-08-31,2.416,2.199,2.1029999999999998,2.2274999999999996,2.3324999999999996,2.4909999999999997
2007-09-28,2.136,2.1445000000000003,2.1410000000000005,2.3120000000000003,2.4090000000000003,2.542
2007-10-31,2.0774999999999992,1.9789999999999992,2.05,2.0685000000000002,2.2199999999999998,2.3945
2007-11-30,1.859,1.6199999999999997,1.7974999999999999,2.0065,2.1945,2.413
2007-12-31,1.6239999999999997,1.6759999999999997,1.9599999999999995,2.1449999999999996,2.3104999999999998,2.48
2008-01-31,1.7039999999999997,1.5514999999999994,1.6355,2.0685,2.2175000000000002,2.3845
2008-02-29,1.5255,1.1655000000000002,1.3744999999999998,2.0265000000000004,2.225,2.452
2008-03-31,1.4775,1.359,1.6385,2.0259999999999994,2.2704999999999993,2.5115000000000003
2008-04-30,1.6265,1.6655000000000002,1.8330000000000002,2.1755,2.35,2.559
2008-05-30,1.7685,1.6280000000000001,1.9659999999999997,2.2595000000000005,2.4405,2.6249999999999996
2008-06-30,2.2185000000000006,1.8315000000000006,2.1999999999999997,2.4835000000000003,2.6474999999999995,2.7334999999999994
2008-07-31,1.5604999999999998,1.8659999999999992,2.1805,2.3540000000000005,2.4295,2.5295
2008-08-29,2.4325,2.1350000000000002,2.1455000000000006,2.2645000000000004,2.358,2.4899999999999998
2008-09-30,2.0885000000000002,1.7985000000000002,1.9939999999999998,2.3,2.507,2.7135000000000007
2008-10-31,3.19,2.6734999999999998,2.8169999999999997,3.209,3.0004999999999997,3.1609999999999996
2008-11-28,3.4080000000000004,3.06,3.129,2.8789999999999996,3.1325000000000003,3.3310000000000004
2008-12-31,2.864,2.5239999999999996,2.2360000000000007,2.3404999999999996,2.6605000000000008,3.112000000000001
2009-01-30,2.2052,1.3940000000000001,1.731,2.56,2.848,3.207
2009-02-27,2.0895,1.317,2.002,2.715,3.0320000000000005,3.461
2009-03-31,1.12,0.6219999999999999,1.3400000000000003,2.3040000000000003,2.7675000000000005,3.3930000000000002
2009-04-30,0.5419999999999998,0.44999999999999996,1.4610000000000003,2.092,2.5415,3.0200000000000005
2009-05-29,0.4575,0.1299999999999999,1.6049999999999998,2.4100000000000006,2.7225000000000006,3.082
2009-06-30,0.30299999999999994,-0.13700000000000023,1.2639999999999998,2.159,2.479799999999999,2.933
2009-07-31,-0.18300000000000016,-0.04699999999999971,1.112,1.9130000000000003,2.2990000000000004,2.7210000000000005
2009-08-31,-0.22999999999999998,-0.1944999999999999,0.9780000000000002,1.7765,2.1515,2.5765
2009-09-30,-0.08749999999999991,0.24799999999999978,0.99,1.6849999999999996,1.9875000000000003,2.344
2009-10-30,-0.6127999999999999,-0.11750000000000016,0.7770000000000001,1.6110000000000002,1.9924999999999997,2.439
2009-11-30,-0.2570000000000001,0.06600000000000006,0.661,1.6759999999999997,1.9580000000000006,2.3480000000000003
2009-12-31,-0.42200000000000004,-0.09099999999999997,0.7145000000000001,1.7095000000000002,1.9325,2.2455000000000007
2010-01-29,-0.3265,0.42300000000000004,1.1400000000000001,1.8108,2.0965000000000007,2.3878
2010-02-26,-0.37,-0.0880000000000003,0.9490000000000005,1.8239999999999994,2.0749999999999993,2.3779999999999997
2010-03-31,-0.6920000000000001,-0.3540000000000001,0.7400000000000002,1.685,1.9289999999999998,2.24
2010-04-30,-0.857,0.055500000000000105,0.9609999999999999,1.8320000000000003,2.0829999999999997,2.402
2010-05-31,-0.21499999999999986,0.9159999999999999,1.3139999999999996,2.16,2.3064999999999998,2.6079999999999997
2010-06-30,-0.0625,0.7310000000000001,1.3435,2.1975,2.421,2.7349999999999994
2010-07-30,0.06400000000000006,0.41900000000000026,1.212,2.1410000000000005,2.3715,2.6700000000000004
2010-08-31,-0.08400000000000007,0.4249999999999998,1.1829999999999998,2.0509999999999997,2.2974999999999994,2.5694999999999997
2010-09-30,-0.017800000000000038,0.3959999999999999,1.2219999999999998,2.065,2.4269999999999996,2.763
2010-10-29,0.026699999999999946,0.3799999999999999,1.2310000000000003,2.0010000000000003,2.314,2.6580000000000004
2010-11-30,1.26,1.4139999999999997,2.091,2.8029999999999995,3.0004999999999997,3.239
2010-12-31,0.123,1.1725,2.01,2.8049999999999997,3.023,3.2330000000000005
2011-01-31,-0.30699999999999994,0.5510000000000002,1.8569999999999998,2.568,2.8040000000000003,3.051
2011-02-28,-0.4750000000000001,0.33599999999999985,1.7169999999999996,2.5689999999999995,2.842499999999999,3.0959999999999996
2011-03-31,-0.5435000000000003,0.47399999999999975,1.612,2.444,2.771,3.0960000000000005
2011-04-29,-0.41700000000000004,0.7520000000000002,1.7169999999999996,2.4330000000000007,2.7430000000000003,3.0769999999999995
2011-05-31,-0.38649999999999984,0.891,1.8564999999999996,2.515,2.8185000000000002,3.0895
2011-06-30,0.575,1.1849999999999998,2.09,2.6399999999999997,2.9265000000000008,3.1625000000000005
2011-07-29,1.3540000000000003,2.6420000000000003,3.3120000000000003,3.6739999999999995,3.7674999999999996,3.917
2011-08-31,1.3679999999999999,1.9400000000000002,2.4460000000000006,3.1079999999999997,4.1,3.92
2011-09-30,1.778,2.816,3.3049999999999997,3.6790000000000003,4.65,4.372999999999999
2011-10-31,2.767,3.303,4.050000000000001,4.097999999999999,4.698,4.545
2011-11-30,3.6860000000000004,5.1185,5.929,5.08,5.59,4.781000000000001
2011-12-30,2.128,3.1395,4.165,4.865,4.877,4.339
2012-01-31,0.32600000000000007,1.5430000000000001,2.6920000000000006,3.638,4.109,3.9330000000000003
2012-02-29,-0.671,0.20399999999999996,1.8789999999999996,3.012,3.487,3.3009999999999993
2012-03-30,-0.2809999999999999,0.9604999999999999,2.3900000000000006,2.981,3.5969999999999995,3.529
2012-04-30,0.2610000000000001,1.2285000000000001,2.777,3.3879999999999995,3.8579999999999997,3.6220000000000003
2012-05-31,2.0964,3.221,4.046,4.212,4.252000000000001,4.03
2012-06-29,2.2508999999999997,2.4965,3.716,3.9619999999999997,4.248,4.061
2012-07-31,1.3189,2.6199999999999997,3.917,4.186999999999999,4.454999999999999,4.323
2012-08-31,0.23099999999999987,1.3864999999999998,3.0439999999999996,3.8070000000000004,3.9420000000000006,3.807
2012-09-28,0.14669999999999983,0.8795000000000002,2.1660000000000004,3.097,3.515,3.3960000000000004
2012-10-31,-0.13219999999999987,0.7374999999999998,1.948,2.9200000000000004,3.3389999999999995,3.172
2012-11-30,-0.19300000000000028,0.2619999999999998,1.6390000000000005,2.5259999999999994,3.005,2.850000000000001
2012-12-31,-0.21699999999999986,0.5365,1.6145,2.5395000000000003,2.9155,2.7079999999999997
2013-01-31,-0.351,0.0694999999999999,1.365,2.267,2.6679999999999997,2.5820000000000007
2013-02-28,-0.21499999999999986,0.7370000000000001,1.8069999999999997,2.766,3.1072000000000006,2.986
2013-03-29,0.028999999999999915,0.7899999999999998,1.9452,2.7880000000000003,3.0370000000000004,2.887
2013-04-30,-0.45000000000000007,0.04300000000000015,1.2896000000000003,1.9539999999999997,2.4450000000000003,2.4100000000000006
2013-05-31,-0.4029999999999999,0.3899999999999999,1.512,2.2349999999999994,2.499,2.5380000000000003
2013-06-28,0.19900000000000007,1.044,2.0515,2.715,2.9079999999999995,2.815
2013-07-31,-0.2629999999999999,0.518,1.7609,2.553,2.8639999999999994,2.8609999999999998
2013-08-30,-0.1439999999999999,0.5310000000000001,1.7329999999999997,2.497,2.838,2.8179999999999996
2013-09-30,-0.04699999999999993,0.714,2.0046,2.747,2.9520000000000004,2.949
2013-10-31,-0.13400000000000012,0.395,1.5634000000000001,2.3469999999999995,2.6799999999999997,2.749
2013-11-29,-0.038000000000000034,0.19900000000000018,1.312,2.318,2.658,2.768
2013-12-31,0.18899999999999995,0.2919999999999999,1.408,2.3310000000000004,2.66,2.702
2014-01-31,-0.08499999999999996,-0.039999999999999925,1.037,2.0889999999999995,2.4119999999999995,2.5109999999999997
2014-02-28,-0.3500000000000001,-0.20900000000000007,0.8178000000000001,1.7939999999999996,2.2260000000000004,2.34
2014-03-31,-0.08499999999999996,0.03599999999999992,0.7904,1.6660000000000001,2.019,2.185
2014-04-30,-0.20199999999999996,-0.09700000000000009,0.5630000000000002,1.4289999999999998,1.877,2.0410000000000004
2014-05-30,-0.2360000000000001,-0.14949999999999997,0.42199999999999993,1.3119999999999998,1.7879999999999998,1.9889999999999999
2014-06-30,-0.3959999999999999,-0.27,0.09799999999999986,1.0359999999999998,1.642,1.85
2014-07-31,-0.36099999999999993,-0.21299999999999997,0.1260000000000001,1.052,1.568,1.7750000000000004
2014-08-29,-0.29699999999999993,-0.27099999999999996,0.07050000000000001,0.8900000000000001,1.3820000000000001,1.5865
2014-09-30,-0.29499999999999993,-0.326,-0.07499999999999996,0.8380000000000003,1.3900000000000003,1.661
2014-10-31,-0.08700000000000002,0.03599999999999992,0.22849999999999981,0.9805000000000001,1.5510000000000004,1.818
2014-11-28,0.22499999999999998,0.15950000000000003,0.13150000000000006,0.7409999999999999,1.3315,1.5514999999999997
2014-12-31,0.784,0.482,0.3490000000000001,0.728,1.307,1.435
2015-01-30,0.852,0.506,0.22199999999999998,0.5515000000000001,0.919,0.9640000000000004
2015-02-27,0.1575,-0.17699999999999996,-0.16249999999999998,0.1569999999999998,0.43500000000000005,0.5130000000000003
2015-03-31,-0.397,-0.3895,-0.4,-0.052000000000000046,0.23399999999999999,0.2705000000000002
2015-04-30,-1.137,-0.8879999999999999,-0.5370000000000001,0.031999999999999806,0.5530000000000002,0.6954999999999998
2015-05-29,-0.947,-0.792,-0.238,0.45550000000000024,0.9670000000000001,1.1459999999999997
2015-06-30,-0.839,-0.581,-0.0129999999999999,0.7694999999999999,1.3124999999999998,1.4084999999999999
2015-07-31,-0.46499999999999997,-0.647,-0.2390000000000001,0.38300000000000023,0.8469999999999998,1.0289999999999997
2015-08-31,-0.032,-0.189,0.1110000000000001,0.7009999999999998,1.0699999999999998,1.202
2015-09-30,-0.187,-0.3345,-0.049000000000000155,0.5480000000000003,0.9509999999999998,1.1539999999999997
2015-10-30,-0.40599999999999997,-0.5479999999999999,-0.43899999999999995,0.16999999999999993,0.6219999999999999,0.8395000000000001
2015-11-30,-0.611,-0.713,-0.5685000000000001,0.006999999999999895,0.4710000000000001,0.6980000000000002
2015-12-31,-0.38949999999999996,-0.563,-0.26649999999999996,0.31600000000000006,0.7210000000000001,0.9449999999999998
2016-01-29,-0.264,-0.4955,-0.33349999999999996,0.2935000000000001,0.6635,0.9475
2016-02-29,0.012999999999999998,-0.278,-0.20399999999999996,0.4289999999999998,0.7809999999999999,1.0169999999999997
2016-03-31,-0.319,-0.427,-0.35800000000000004,0.20100000000000007,0.595,0.8635000000000002
2016-04-29,-0.819,-0.768,-0.452,0.34099999999999997,0.7549999999999999,1.0460000000000003
2016-05-31,-1.13,-0.9139999999999999,-0.451,0.18300000000000005,0.6180000000000001,0.8859999999999999
2016-06-30,-1.029,-0.8200000000000001,-0.389,0.24,0.5889999999999997,0.8270000000000002
2016-07-29,-1.0497,-0.771,-0.49239999999999995,0.10799999999999987,0.383,0.6300000000000001
2016-08-31,-0.9055,-0.7909999999999999,-0.5479999999999999,0.09899999999999998,0.3460000000000001,0.675
2016-09-30,-0.9964999999999999,-0.853,-0.587,0.08650000000000002,0.44300000000000006,0.6659999999999999
2016-10-31,-0.9772000000000001,-0.7404999999999999,-0.33530000000000004,0.5034999999999998,0.8580000000000001,1.0895
2016-11-30,-1.1099999999999999,-0.7110000000000001,-0.123,0.6720000000000002,0.9390000000000001,1.2200000000000002
2016-12-30,-1.5076999999999998,-1.318,-0.5914999999999999,0.349,0.645,0.9855000000000003
2017-01-31,-1.6150000000000002,-1.238,-0.397,0.6964999999999999,1.014,1.3239999999999998
2017-02-28,-1.6862,-1.154,-0.41000000000000003,0.615,0.9080000000000004,1.2229999999999999
2017-03-31,-1.1848999999999998,-0.939,-0.009300000000000086,0.9744999999999999,1.154,1.452
2017-04-28,-1.196,-1.066,-0.13129999999999997,0.8785000000000001,1.1210000000000002,1.4369999999999998
2017-05-31,-1.192,-1.0559999999999998,-0.22049999999999992,0.8489999999999998,1.1620000000000001,1.4870000000000003
2017-06-30,-1.4582000000000002,-1.155,-0.3118000000000001,0.7769999999999997,1.163,1.465
2017-07-31,-1.237,-1.2570000000000001,-0.48130000000000006,0.6509999999999998,1.038,1.3130000000000002
2017-08-31,-1.506,-1.279,-0.4109999999999999,0.6139999999999997,1.0459999999999996,1.339
2017-09-29,-1.6360000000000001,-1.397,-0.46399999999999986,0.7009999999999998,1.0789999999999997,1.3399999999999999
2017-10-31,-1.741,-1.495,-0.6885000000000001,0.3474999999999999,0.7729999999999999,1.0899999999999994
2017-11-30,-1.8410000000000002,-1.6495,-0.865,0.22099999999999986,0.6790000000000003,0.9649999999999996
2017-12-29,-1.818,-1.471,-0.702,0.4330000000000003,0.9335,1.245
2018-01-31,-1.867,-1.608,-0.6890000000000001,0.44799999999999973,0.849,1.075
2018-02-28,-1.69,-1.4020000000000001,-0.4928,0.5030000000000001,1.0319999999999998,1.1369999999999998
2018-03-30,-1.6890999999999998,-1.553,-0.7204999999999999,0.27,0.8659999999999999,0.96
2018-04-30,-1.596,-1.4555,-0.7569999999999999,0.2250000000000001,0.766,0.9369999999999998
2018-05-31,-1.02,-0.3520000000000001,0.5687,1.2197000000000002,1.4340000000000004,1.438
2018-06-29,-1.4285,-0.83,0.21929999999999983,1.0630000000000002,1.3670000000000004,1.4669999999999999
2018-07-31,-1.5130000000000001,-0.8,0.32099999999999995,1.1150000000000002,1.4939999999999998,1.526
2018-08-31,-0.493,0.11699999999999977,1.1369999999999998,1.6615,1.903,1.865
2018-09-28,-0.81,-0.4079999999999999,0.77,1.5630000000000002,1.7309999999999999,1.7670000000000003
2018-10-31,-0.8929999999999999,-0.05530000000000013,1.234,1.8939999999999997,2.0300000000000002,2.028
2018-11-30,-0.7179999999999999,-0.30110000000000003,1.1005000000000003,1.7844999999999998,2.0069999999999997,1.9660000000000002
2018-12-31,-0.6799999999999999,-0.349,0.774,1.4580000000000002,1.6929999999999998,1.761
2019-01-31,-0.6112,-0.6060000000000001,0.43400000000000016,1.2970000000000002,1.6250000000000004,1.7000000000000002
2019-02-28,-0.42060000000000003,-0.477,0.6167,1.4824999999999997,1.9214999999999998,1.9564999999999997
2019-03-29,-0.7172,-0.615,0.5052,1.308,1.8019999999999998,1.8701999999999999
2019-04-30,-1.0573000000000001,-0.564,0.4949999999999999,1.2959999999999998,1.6620000000000001,1.7519999999999998
2019-05-31,-0.9575,-0.28580000000000005,0.8229999999999997,1.5180000000000002,1.825,1.883
2019-06-28,-1.037,-0.7685000000000001,0.29700000000000004,0.9968999999999999,1.4059999999999997,1.5499999999999998
2019-07-31,-0.9863000000000001,-0.8935,-0.16300000000000003,0.39379999999999993,0.9089999999999998,1.1989999999999996
2019-08-30,-0.812,-0.829,-0.3935,0.020999999999999908,0.45120000000000005,0.6881999999999999
2019-09-30,-0.881,-0.8819999999999999,-0.5710000000000001,-0.15200000000000002,0.3579999999999999,0.5974999999999999
2019-10-31,-0.914,-0.84,-0.556,-0.014999999999999902,0.397,0.6410000000000002
2019-11-29,-1.03,-0.872,-0.389,0.2530000000000001,0.7249999999999999,0.9540000000000002
2019-12-31,-1.214,-1.026,-0.472,0.22799999999999976,0.6999999999999997,0.9390000000000001
2020-01-31,-1.131,-1.0936,-0.7458,-0.19389999999999985,0.24259999999999993,0.46950000000000003
2020-02-28,-0.7105,-0.7028,-0.37020000000000003,0.16820000000000002,0.5748,0.7968000000000002
2020-03-31,0.9375,0.681,0.655,0.9565,1.2240000000000002,1.3490000000000002
2020-04-30,0.7502,0.5887,0.7254,1.1397,1.3748999999999998,1.5127999999999997
2020-05-29,0.3263,0.3192,0.5987000000000001,0.7846999999999998,1.1174999999999997,1.249
2020-06-30,-0.10319999999999999,-0.1083,0.15270000000000006,0.482,0.7384999999999999,0.9260000000000002
2020-07-31,-0.6325,-0.5645,-0.24249999999999994,0.12059999999999993,0.38349999999999995,0.5940000000000001
2020-08-31,-0.9912,-0.7842,-0.32199999999999995,0.121,0.37349999999999994,0.6259999999999997
2020-09-30,-0.531,-0.556,-0.3365,-0.0025000000000000577,0.21550000000000002,0.4484999999999999
2020-10-30,-0.434,-0.6040000000000001,-0.498,-0.132,0.06330000000000013,0.2709999999999999
2020-11-30,-1.5597,-1.3285,-0.9620000000000001,-0.48750000000000004,-0.19900000000000007,0.03500000000000014
2020-12-31,-1.197,-1.4747,-1.1127,-0.614,-0.3145,-0.06130000000000013
